score_id,student_id,course_id,exam_type_id,exam_name,exam_date,score,score_level,ranking,teacher_id,comments,difficulty,completion_status
17613,401,4,1,物理期中考试,2024-08-27,71.0,C,24.0,5,物理期中考试表现C级,中等,完整
17614,401,4,2,物理期末考试,2024-10-17,69.1,E,276.0,8,物理期末考试表现E级,简单,部分未完成
17615,401,4,3,物理月考,2024-09-06,82.3,B,328.0,7,物理月考表现B级,简单,完整
17616,401,4,4,物理单元测试,2025-04-16,90.8,A,355.0,2,物理单元测试表现A级,中等,完整
17617,401,5,1,化学期中考试,2025-02-02,59.4,A,122.0,8,,中等,全部完成
17618,401,5,2,化学期末考试,2025-09-25,89.8,E,,3,化学期末考试表现E级,简单,完整
17619,401,5,3,化学月考,2025-01-24,71.9,C,95.0,1,化学月考表现C级,中等,完整
17620,401,5,4,化学单元测试,2025-12-30,66.2,D,446.0,10,化学单元测试表现D级,困难,全部完成
17621,401,6,1,生物期中考试,2024-12-24,87.6,B,52.0,7,生物期中考试表现B级,简单,部分未完成
17622,401,6,2,生物期末考试,2025-01-23,87.3,B,107.0,1,生物期末考试表现B级,中等,完整
17623,401,6,3,生物月考,2025-07-05,49.9,E,34.0,2,生物月考表现E级,简单,完整
17624,401,6,4,生物单元测试,2025-06-29,95.6,A,367.0,9,生物单元测试表现A级,困难,完整
17625,401,7,1,历史期中考试,2024-06-28,89.1,D,19.0,7,,困难,部分未完成
17626,401,7,2,历史期末考试,2025-11-05,92.8,A,412.0,9,,中等,部分未完成
17627,401,7,3,历史月考,2024-04-29,96.8,A,189.0,5,历史月考表现A级,困难,全部完成
17628,401,7,4,历史单元测试,2024-12-13,85.9,B,198.0,1,历史单元测试表现B级,中等,完整
17629,401,8,1,地理期中考试,2024-02-19,53.8,E,270.0,5,地理期中考试表现E级,简单,完整
17630,401,8,2,地理期末考试,2025-12-06,68.5,D,496.0,7,地理期末考试表现D级,简单,全部完成
17631,401,8,3,地理月考,2024-09-06,63.2,D,447.0,8,地理月考表现D级,中等,完整
17632,401,8,4,地理单元测试,2024-05-08,45.4,E,378.0,1,地理单元测试表现E级,困难,全部完成
17633,401,9,1,政治期中考试,2025-02-03,82.0,B,468.0,8,政治期中考试表现B级,困难,完整
17634,401,9,2,政治期末考试,2024-05-10,64.3,D,418.0,4,政治期末考试表现D级,简单,部分未完成
17635,401,9,3,政治月考,2025-12-19,55.3,E,274.0,3,政治月考表现E级,困难,全部完成
17636,401,9,4,政治单元测试,2025-12-23,56.3,E,,10,政治单元测试表现E级,困难,完整
17637,401,10,1,体育期中考试,2024-08-09,81.6,B,498.0,9,体育期中考试表现B级,困难,完整
17638,401,10,2,体育期末考试,2024-07-02,68.4,D,5.0,7,体育期末考试表现D级,中等,完整
17639,401,10,3,体育月考,2025-04-23,67.8,D,439.0,2,,中等,全部完成
17640,401,10,4,体育单元测试,2025-06-15,48.5,E,43.0,8,体育单元测试表现E级,困难,全部完成
17641,401,13,1,信息技术期中考试,2025-04-25,61.2,D,,7,信息技术期中考试表现D级,中等,完整
17642,401,13,2,信息技术期末考试,2025-09-24,96.0,A,265.0,6,信息技术期末考试表现A级,困难,完整
17643,401,13,3,信息技术月考,2025-07-29,80.0,B,106.0,1,信息技术月考表现B级,简单,部分未完成
17644,401,13,4,信息技术单元测试,2024-04-19,69.9,E,,9,信息技术单元测试表现E级,中等,完整
17645,402,1,1,语文期中考试,2024-10-31,62.5,D,242.0,8,语文期中考试表现D级,中等,部分未完成
17646,402,1,2,语文期末考试,2025-11-26,57.9,E,10.0,5,语文期末考试表现E级,中等,完整
17647,402,1,3,语文月考,2025-10-22,88.0,B,75.0,10,,简单,全部完成
17648,402,1,4,语文单元测试,2025-03-23,75.3,C,240.0,6,语文单元测试表现C级,简单,完整
17649,402,2,1,数学期中考试,2025-08-09,81.2,B,353.0,7,数学期中考试表现B级,中等,部分未完成
17650,402,2,2,数学期末考试,2024-02-06,61.9,D,425.0,4,数学期末考试表现D级,简单,完整
17651,402,2,3,数学月考,2025-10-26,87.9,B,71.0,8,数学月考表现B级,简单,完整
17652,402,2,4,数学单元测试,2024-09-01,95.3,A,411.0,1,数学单元测试表现A级,中等,完整
17653,402,3,1,英语期中考试,2024-10-05,62.9,D,114.0,9,英语期中考试表现D级,困难,完整
17654,402,3,2,英语期末考试,2024-07-09,70.2,C,112.0,9,英语期末考试表现C级,困难,全部完成
17655,402,3,3,英语月考,2024-01-25,55.3,E,44.0,10,英语月考表现E级,中等,完整
17656,402,3,4,英语单元测试,2024-07-25,81.9,B,89.0,9,英语单元测试表现B级,困难,完整
17657,402,4,1,物理期中考试,2025-04-22,47.8,E,225.0,8,物理期中考试表现E级,中等,完整
17658,402,4,2,物理期末考试,2025-06-03,48.0,E,175.0,2,物理期末考试表现E级,困难,完整
17659,402,4,3,物理月考,2025-02-08,45.7,E,405.0,2,物理月考表现E级,中等,全部完成
17660,402,4,4,物理单元测试,2025-12-19,52.9,E,398.0,2,物理单元测试表现E级,中等,完整
17661,402,5,1,化学期中考试,2024-12-10,46.4,E,375.0,4,化学期中考试表现E级,困难,完整
17662,402,5,2,化学期末考试,2025-07-01,55.1,E,245.0,9,化学期末考试表现E级,中等,完整
17663,402,5,3,化学月考,2024-04-22,71.6,C,164.0,3,化学月考表现C级,中等,完整
17664,402,5,4,化学单元测试,2025-01-20,75.6,C,119.0,2,化学单元测试表现C级,中等,完整
17665,402,6,1,生物期中考试,2024-06-20,71.7,C,291.0,5,生物期中考试表现C级,简单,完整
17666,402,6,2,生物期末考试,2024-01-05,56.7,E,436.0,6,生物期末考试表现E级,中等,部分未完成
17667,402,6,3,生物月考,2025-02-28,75.3,C,305.0,1,生物月考表现C级,简单,完整
17668,402,6,4,生物单元测试,2024-04-07,72.4,C,227.0,1,生物单元测试表现C级,中等,完整
17669,402,7,1,历史期中考试,2024-03-26,84.6,B,390.0,5,历史期中考试表现B级,简单,完整
17670,402,7,2,历史期末考试,2024-12-22,83.3,B,492.0,9,历史期末考试表现B级,简单,部分未完成
17671,402,7,3,历史月考,2025-10-03,70.3,C,74.0,2,历史月考表现C级,中等,完整
17672,402,7,4,历史单元测试,2025-10-01,61.8,D,18.0,10,历史单元测试表现D级,简单,部分未完成
17673,402,8,1,地理期中考试,2025-06-22,67.7,D,156.0,5,地理期中考试表现D级,困难,完整
17674,402,8,2,地理期末考试,2025-10-25,97.7,A,86.0,6,地理期末考试表现A级,困难,完整
17675,402,8,3,地理月考,2025-12-31,82.6,B,103.0,10,地理月考表现B级,困难,完整
17676,402,8,4,地理单元测试,2024-09-10,79.1,E,441.0,2,地理单元测试表现E级,困难,完整
17677,402,9,1,政治期中考试,2025-03-30,62.1,D,15.0,4,政治期中考试表现D级,中等,完整
17678,402,9,2,政治期末考试,2025-01-09,52.2,E,63.0,3,,简单,完整
17679,402,9,3,政治月考,2025-02-04,77.5,C,426.0,5,,困难,完整
17680,402,9,4,政治单元测试,2024-03-19,70.9,C,101.0,3,政治单元测试表现C级,困难,完整
17681,402,10,1,体育期中考试,2024-05-18,81.3,B,439.0,4,体育期中考试表现B级,简单,全部完成
17682,402,10,2,体育期末考试,2025-10-21,92.6,A,,10,体育期末考试表现A级,困难,完整
17683,402,10,3,体育月考,2024-07-18,80.4,B,,6,体育月考表现B级,中等,完整
17684,402,10,4,体育单元测试,2024-08-20,55.1,E,44.0,1,体育单元测试表现E级,困难,全部完成
17685,402,13,1,信息技术期中考试,2024-05-05,71.5,C,,8,信息技术期中考试表现C级,困难,完整
17686,402,13,2,信息技术期末考试,2025-05-12,87.1,B,14.0,10,信息技术期末考试表现B级,中等,完整
17687,402,13,3,信息技术月考,2024-02-11,79.8,E,219.0,10,信息技术月考表现E级,中等,部分未完成
17688,402,13,4,信息技术单元测试,2024-01-14,57.7,E,459.0,1,信息技术单元测试表现E级,中等,完整
17689,403,1,1,语文期中考试,2025-07-25,56.1,E,278.0,6,语文期中考试表现E级,简单,完整
17690,403,1,2,语文期末考试,2024-05-14,70.4,C,294.0,9,语文期末考试表现C级,简单,部分未完成
17691,403,1,3,语文月考,2025-12-13,52.1,E,239.0,6,语文月考表现E级,困难,完整
17692,403,1,4,语文单元测试,2024-08-06,79.0,C,425.0,4,语文单元测试表现C级,中等,完整
17693,403,2,1,数学期中考试,2025-10-31,49.6,E,222.0,4,数学期中考试表现E级,中等,部分未完成
17694,403,2,2,数学期末考试,2024-05-14,63.8,D,123.0,10,数学期末考试表现D级,中等,全部完成
17695,403,2,3,数学月考,2024-01-02,66.8,D,412.0,3,数学月考表现D级,简单,完整
17696,403,2,4,数学单元测试,2025-12-03,76.3,C,230.0,7,数学单元测试表现C级,中等,完整
17697,403,3,1,英语期中考试,2025-05-20,97.8,A,276.0,4,英语期中考试表现A级,中等,完整
17698,403,3,2,英语期末考试,2024-12-12,46.9,E,351.0,10,英语期末考试表现E级,中等,完整
17699,403,3,3,英语月考,2024-03-20,69.4,E,134.0,4,英语月考表现E级,困难,全部完成
17700,403,3,4,英语单元测试,2025-07-02,57.6,E,135.0,5,英语单元测试表现E级,困难,完整
17701,403,4,1,物理期中考试,2025-08-02,66.0,D,390.0,8,物理期中考试表现D级,中等,完整
17702,403,4,2,物理期末考试,2025-06-28,58.6,E,293.0,4,物理期末考试表现E级,困难,完整
17703,403,4,3,物理月考,2024-07-07,79.8,D,338.0,9,物理月考表现D级,困难,完整
17704,403,4,4,物理单元测试,2024-10-13,87.0,B,116.0,3,物理单元测试表现B级,中等,部分未完成
17705,403,5,1,化学期中考试,2025-04-12,68.4,D,,1,化学期中考试表现D级,简单,完整
17706,403,5,2,化学期末考试,2025-07-15,63.9,D,91.0,8,化学期末考试表现D级,简单,完整
17707,403,5,3,化学月考,2024-05-22,58.7,E,466.0,3,化学月考表现E级,困难,完整
17708,403,5,4,化学单元测试,2024-04-20,79.6,C,275.0,6,化学单元测试表现C级,简单,完整
17709,403,6,1,生物期中考试,2025-10-07,74.9,C,7.0,7,生物期中考试表现C级,困难,部分未完成
17710,403,6,2,生物期末考试,2025-06-29,96.8,A,4.0,1,生物期末考试表现A级,中等,部分未完成
17711,403,6,3,生物月考,2025-04-17,92.0,A,95.0,3,生物月考表现A级,困难,完整
17712,403,6,4,生物单元测试,2024-01-09,89.6,E,316.0,10,生物单元测试表现E级,简单,完整
17713,403,7,1,历史期中考试,2025-11-21,63.1,D,224.0,3,历史期中考试表现D级,中等,完整
17714,403,7,2,历史期末考试,2024-05-29,89.5,E,223.0,3,历史期末考试表现E级,中等,部分未完成
17715,403,7,3,历史月考,2024-08-10,78.1,C,284.0,2,历史月考表现C级,中等,完整
17716,403,7,4,历史单元测试,2024-11-23,57.4,E,133.0,1,历史单元测试表现E级,困难,全部完成
17717,403,8,1,地理期中考试,2024-02-15,78.0,C,144.0,2,地理期中考试表现C级,困难,完整
17718,403,8,2,地理期末考试,2024-10-19,46.7,E,377.0,9,地理期末考试表现E级,困难,全部完成
17719,403,8,3,地理月考,2025-01-11,81.7,B,437.0,2,地理月考表现B级,中等,完整
17720,403,8,4,地理单元测试,2025-07-24,76.0,C,343.0,2,地理单元测试表现C级,简单,完整
17721,403,9,1,政治期中考试,2024-07-19,53.6,E,161.0,1,政治期中考试表现E级,中等,完整
17722,403,9,2,政治期末考试,2025-02-23,63.1,D,317.0,10,政治期末考试表现D级,简单,完整
17723,403,9,3,政治月考,2024-11-27,67.6,D,231.0,3,政治月考表现D级,中等,完整
17724,403,9,4,政治单元测试,2025-12-06,50.3,E,317.0,5,政治单元测试表现E级,中等,完整
17725,403,10,1,体育期中考试,2025-03-02,49.6,E,48.0,10,体育期中考试表现E级,中等,完整
17726,403,10,2,体育期末考试,2024-02-06,82.9,B,68.0,2,,困难,完整
17727,403,10,3,体育月考,2024-12-01,83.6,B,243.0,4,体育月考表现B级,中等,完整
17728,403,10,4,体育单元测试,2025-05-15,86.5,B,91.0,7,体育单元测试表现B级,中等,完整
17729,403,13,1,信息技术期中考试,2025-03-31,95.2,A,457.0,8,信息技术期中考试表现A级,中等,完整
17730,403,13,2,信息技术期末考试,2025-10-24,51.8,E,168.0,5,信息技术期末考试表现E级,中等,完整
17731,403,13,3,信息技术月考,2025-05-03,96.3,A,226.0,9,信息技术月考表现A级,中等,完整
17732,403,13,4,信息技术单元测试,2024-06-02,75.3,C,250.0,2,信息技术单元测试表现C级,困难,全部完成
17733,404,1,1,语文期中考试,2025-10-25,74.1,C,30.0,4,语文期中考试表现C级,中等,完整
17734,404,1,2,语文期末考试,2024-06-22,52.6,E,401.0,1,语文期末考试表现E级,中等,完整
17735,404,1,3,语文月考,2024-07-22,96.5,A,237.0,8,语文月考表现A级,中等,完整
17736,404,1,4,语文单元测试,2024-06-21,91.6,A,444.0,10,语文单元测试表现A级,困难,全部完成
17737,404,2,1,数学期中考试,2024-01-19,94.5,A,262.0,5,数学期中考试表现A级,中等,完整
17738,404,2,2,数学期末考试,2024-11-09,95.4,A,449.0,7,数学期末考试表现A级,困难,完整
17739,404,2,3,数学月考,2025-05-31,95.7,A,290.0,5,数学月考表现A级,简单,完整
17740,404,2,4,数学单元测试,2024-06-22,76.2,C,297.0,1,,困难,全部完成
17741,404,3,1,英语期中考试,2025-05-08,82.3,B,160.0,2,英语期中考试表现B级,中等,全部完成
17742,404,3,2,英语期末考试,2025-03-08,91.9,A,11.0,4,英语期末考试表现A级,困难,部分未完成
17743,404,3,3,英语月考,2024-02-26,57.7,E,421.0,6,英语月考表现E级,中等,完整
17744,404,3,4,英语单元测试,2025-03-08,85.5,B,332.0,5,英语单元测试表现B级,中等,部分未完成
17745,404,4,1,物理期中考试,2024-05-15,85.0,B,109.0,3,物理期中考试表现B级,困难,全部完成
17746,404,4,2,物理期末考试,2025-05-10,71.8,C,318.0,5,物理期末考试表现C级,简单,全部完成
17747,404,4,3,物理月考,2025-11-19,95.7,A,318.0,5,物理月考表现A级,简单,部分未完成
17748,404,4,4,物理单元测试,2024-05-22,48.9,E,373.0,10,物理单元测试表现E级,中等,完整
17749,404,5,1,化学期中考试,2025-06-15,78.5,C,418.0,3,化学期中考试表现C级,简单,完整
17750,404,5,2,化学期末考试,2025-03-09,83.5,B,305.0,5,化学期末考试表现B级,简单,全部完成
17751,404,5,3,化学月考,2024-03-16,47.2,E,452.0,8,化学月考表现E级,简单,完整
17752,404,5,4,化学单元测试,2024-08-12,68.9,D,,4,化学单元测试表现D级,中等,完整
17753,404,6,1,生物期中考试,2025-02-14,65.2,D,254.0,5,生物期中考试表现D级,困难,全部完成
17754,404,6,2,生物期末考试,2024-11-12,74.8,C,184.0,9,生物期末考试表现C级,中等,完整
17755,404,6,3,生物月考,2024-02-08,45.5,E,218.0,1,,中等,部分未完成
17756,404,6,4,生物单元测试,2025-01-18,86.5,B,406.0,9,生物单元测试表现B级,简单,完整
17757,404,7,1,历史期中考试,2024-03-31,75.5,C,367.0,7,历史期中考试表现C级,中等,完整
17758,404,7,2,历史期末考试,2024-03-01,97.6,A,194.0,6,历史期末考试表现A级,中等,完整
17759,404,7,3,历史月考,2024-08-02,76.5,C,136.0,8,历史月考表现C级,中等,部分未完成
17760,404,7,4,历史单元测试,2025-05-21,86.6,B,20.0,3,历史单元测试表现B级,简单,全部完成
17761,404,8,1,地理期中考试,2025-12-14,57.6,E,126.0,7,,简单,完整
17762,404,8,2,地理期末考试,2024-01-20,64.2,D,67.0,10,地理期末考试表现D级,困难,完整
17763,404,8,3,地理月考,2024-03-16,78.4,C,215.0,8,地理月考表现C级,中等,完整
17764,404,8,4,地理单元测试,2025-06-15,77.0,C,291.0,5,地理单元测试表现C级,中等,全部完成
17765,404,9,1,政治期中考试,2025-02-05,81.5,B,497.0,1,政治期中考试表现B级,困难,完整
17766,404,9,2,政治期末考试,2025-05-04,90.7,A,354.0,2,政治期末考试表现A级,中等,完整
17767,404,9,3,政治月考,2025-03-02,96.2,A,76.0,1,政治月考表现A级,简单,完整
17768,404,9,4,政治单元测试,2024-05-22,74.0,C,291.0,4,政治单元测试表现C级,简单,完整
17769,404,10,1,体育期中考试,2024-05-14,53.9,E,268.0,7,体育期中考试表现E级,中等,完整
17770,404,10,2,体育期末考试,2025-04-10,61.5,D,79.0,2,体育期末考试表现D级,中等,完整
17771,404,10,3,体育月考,2025-08-16,92.0,A,75.0,7,体育月考表现A级,简单,部分未完成
17772,404,10,4,体育单元测试,2025-03-22,67.5,D,447.0,1,体育单元测试表现D级,困难,部分未完成
17773,404,13,1,信息技术期中考试,2024-11-24,57.4,E,320.0,5,信息技术期中考试表现E级,中等,完整
17774,404,13,2,信息技术期末考试,2025-05-09,74.6,C,422.0,6,信息技术期末考试表现C级,中等,全部完成
17775,404,13,3,信息技术月考,2024-02-16,53.8,E,6.0,10,信息技术月考表现E级,困难,部分未完成
17776,404,13,4,信息技术单元测试,2025-02-16,81.6,B,163.0,9,信息技术单元测试表现B级,中等,完整
17777,405,1,1,语文期中考试,2025-01-02,94.6,A,301.0,10,语文期中考试表现A级,中等,完整
17778,405,1,2,语文期末考试,2025-08-09,91.2,A,15.0,10,语文期末考试表现A级,中等,全部完成
17779,405,1,3,语文月考,2024-03-25,90.8,A,498.0,1,语文月考表现A级,中等,全部完成
17780,405,1,4,语文单元测试,2024-10-10,59.6,D,257.0,9,语文单元测试表现D级,中等,完整
17781,405,2,1,数学期中考试,2025-04-01,70.6,C,218.0,9,数学期中考试表现C级,困难,完整
17782,405,2,2,数学期末考试,2024-02-15,59.7,D,78.0,4,数学期末考试表现D级,中等,完整
17783,405,2,3,数学月考,2024-05-12,94.0,A,456.0,6,数学月考表现A级,简单,全部完成
17784,405,2,4,数学单元测试,2025-05-17,60.5,D,379.0,3,数学单元测试表现D级,中等,全部完成
17785,405,3,1,英语期中考试,2024-09-04,65.6,D,111.0,2,英语期中考试表现D级,中等,完整
17786,405,3,2,英语期末考试,2025-12-18,62.7,D,466.0,8,,困难,完整
17787,405,3,3,英语月考,2025-09-21,79.2,C,397.0,9,英语月考表现C级,简单,完整
17788,405,3,4,英语单元测试,2025-02-18,46.7,E,290.0,9,英语单元测试表现E级,困难,全部完成
17789,405,4,1,物理期中考试,2025-11-14,60.1,D,452.0,9,物理期中考试表现D级,困难,完整
17790,405,4,2,物理期末考试,2024-10-07,69.7,C,171.0,10,物理期末考试表现C级,中等,完整
17791,405,4,3,物理月考,2024-08-26,63.4,D,112.0,6,,困难,完整
17792,405,4,4,物理单元测试,2024-09-01,92.5,A,61.0,7,物理单元测试表现A级,困难,部分未完成
17793,405,5,1,化学期中考试,2025-03-13,53.3,E,336.0,4,化学期中考试表现E级,简单,部分未完成
17794,405,5,2,化学期末考试,2024-01-24,59.8,C,493.0,9,化学期末考试表现C级,中等,完整
17795,405,5,3,化学月考,2025-10-27,58.6,E,39.0,2,化学月考表现E级,中等,部分未完成
17796,405,5,4,化学单元测试,2024-04-07,53.7,E,378.0,6,化学单元测试表现E级,中等,全部完成
17797,405,6,1,生物期中考试,2025-02-05,93.4,A,142.0,7,生物期中考试表现A级,中等,部分未完成
17798,405,6,2,生物期末考试,2024-07-07,55.3,E,381.0,10,生物期末考试表现E级,简单,完整
17799,405,6,3,生物月考,2025-07-22,94.3,A,260.0,7,生物月考表现A级,简单,全部完成
17800,405,6,4,生物单元测试,2025-06-02,51.6,E,,10,生物单元测试表现E级,简单,部分未完成
17801,405,7,1,历史期中考试,2024-07-03,70.9,C,58.0,2,历史期中考试表现C级,中等,完整
17802,405,7,2,历史期末考试,2024-05-20,66.1,D,231.0,5,历史期末考试表现D级,中等,完整
17803,405,7,3,历史月考,2025-10-19,59.1,C,290.0,4,历史月考表现C级,困难,完整
17804,405,7,4,历史单元测试,2024-05-05,64.7,D,382.0,1,历史单元测试表现D级,简单,全部完成
17805,405,8,1,地理期中考试,2024-02-20,59.5,B,479.0,4,地理期中考试表现B级,困难,完整
17806,405,8,2,地理期末考试,2024-10-31,53.4,E,313.0,10,,困难,完整
17807,405,8,3,地理月考,2025-03-22,60.6,D,457.0,5,地理月考表现D级,中等,全部完成
17808,405,8,4,地理单元测试,2025-04-04,92.9,A,,4,地理单元测试表现A级,中等,完整
17809,405,9,1,政治期中考试,2024-07-04,83.0,B,216.0,9,政治期中考试表现B级,中等,完整
17810,405,9,2,政治期末考试,2024-11-22,78.3,C,420.0,9,政治期末考试表现C级,简单,部分未完成
17811,405,9,3,政治月考,2025-11-25,85.1,B,471.0,8,政治月考表现B级,困难,完整
17812,405,9,4,政治单元测试,2024-12-07,53.0,E,280.0,3,政治单元测试表现E级,中等,完整
17813,405,10,1,体育期中考试,2024-09-01,61.9,D,299.0,2,体育期中考试表现D级,简单,完整
17814,405,10,2,体育期末考试,2025-10-12,82.2,B,343.0,4,体育期末考试表现B级,简单,完整
17815,405,10,3,体育月考,2024-02-28,66.0,D,500.0,2,体育月考表现D级,中等,完整
17816,405,10,4,体育单元测试,2024-06-03,67.9,D,72.0,6,体育单元测试表现D级,中等,完整
17817,405,13,1,信息技术期中考试,2025-09-25,88.3,B,277.0,8,信息技术期中考试表现B级,中等,完整
17818,405,13,2,信息技术期末考试,2024-08-16,68.7,D,369.0,5,信息技术期末考试表现D级,困难,全部完成
17819,405,13,3,信息技术月考,2024-04-23,83.2,B,308.0,2,信息技术月考表现B级,中等,部分未完成
17820,405,13,4,信息技术单元测试,2025-01-22,91.7,A,418.0,10,信息技术单元测试表现A级,中等,部分未完成
17821,406,1,1,语文期中考试,2025-09-04,79.3,E,393.0,5,语文期中考试表现E级,中等,全部完成
17822,406,1,2,语文期末考试,2024-04-25,64.8,D,377.0,5,语文期末考试表现D级,简单,完整
17823,406,1,3,语文月考,2025-03-04,50.9,E,85.0,7,语文月考表现E级,中等,全部完成
17824,406,1,4,语文单元测试,2025-11-22,55.3,E,10.0,6,语文单元测试表现E级,中等,完整
17825,406,2,1,数学期中考试,2024-10-14,55.0,E,345.0,1,数学期中考试表现E级,困难,部分未完成
17826,406,2,2,数学期末考试,2025-01-20,62.8,D,,5,数学期末考试表现D级,中等,完整
17827,406,2,3,数学月考,2025-02-25,89.7,D,120.0,5,数学月考表现D级,中等,完整
17828,406,2,4,数学单元测试,2025-01-22,67.1,D,126.0,3,数学单元测试表现D级,中等,完整
17829,406,3,1,英语期中考试,2025-12-29,68.5,D,268.0,1,英语期中考试表现D级,困难,完整
17830,406,3,2,英语期末考试,2025-09-14,59.0,E,425.0,6,英语期末考试表现E级,中等,全部完成
17831,406,3,3,英语月考,2024-08-05,54.6,E,450.0,4,英语月考表现E级,困难,部分未完成
17832,406,3,4,英语单元测试,2025-12-14,90.0,A,,9,英语单元测试表现A级,中等,完整
17833,406,4,1,物理期中考试,2024-04-21,92.6,A,322.0,9,物理期中考试表现A级,困难,完整
17834,406,4,2,物理期末考试,2025-01-22,51.8,E,327.0,6,物理期末考试表现E级,中等,完整
17835,406,4,3,物理月考,2025-07-14,97.7,A,450.0,9,物理月考表现A级,中等,全部完成
17836,406,4,4,物理单元测试,2025-01-07,93.1,A,258.0,2,物理单元测试表现A级,中等,完整
17837,406,5,1,化学期中考试,2024-08-03,92.4,A,403.0,9,,中等,完整
17838,406,5,2,化学期末考试,2025-06-16,83.9,B,,7,化学期末考试表现B级,中等,完整
17839,406,5,3,化学月考,2025-03-09,58.5,E,99.0,7,化学月考表现E级,困难,全部完成
17840,406,5,4,化学单元测试,2024-07-05,93.8,A,331.0,6,化学单元测试表现A级,简单,完整
17841,406,6,1,生物期中考试,2024-06-19,75.9,C,89.0,8,生物期中考试表现C级,中等,完整
17842,406,6,2,生物期末考试,2024-05-20,92.8,A,263.0,10,生物期末考试表现A级,简单,部分未完成
17843,406,6,3,生物月考,2024-11-03,73.1,C,244.0,3,生物月考表现C级,中等,完整
17844,406,6,4,生物单元测试,2024-05-18,93.7,A,270.0,8,生物单元测试表现A级,中等,部分未完成
17845,406,7,1,历史期中考试,2025-09-10,64.9,D,497.0,2,历史期中考试表现D级,中等,全部完成
17846,406,7,2,历史期末考试,2024-01-03,63.9,D,72.0,4,历史期末考试表现D级,困难,全部完成
17847,406,7,3,历史月考,2024-04-28,97.4,A,480.0,2,历史月考表现A级,中等,完整
17848,406,7,4,历史单元测试,2024-12-24,52.3,E,460.0,6,历史单元测试表现E级,困难,完整
17849,406,8,1,地理期中考试,2024-10-18,50.3,E,278.0,8,地理期中考试表现E级,中等,完整
17850,406,8,2,地理期末考试,2024-05-15,57.8,E,471.0,7,地理期末考试表现E级,中等,完整
17851,406,8,3,地理月考,2024-05-21,46.9,E,310.0,5,地理月考表现E级,困难,部分未完成
17852,406,8,4,地理单元测试,2024-12-18,58.9,E,35.0,5,地理单元测试表现E级,中等,完整
17853,406,9,1,政治期中考试,2024-08-25,58.6,E,225.0,9,政治期中考试表现E级,中等,完整
17854,406,9,2,政治期末考试,2024-08-10,60.4,D,282.0,4,政治期末考试表现D级,简单,完整
17855,406,9,3,政治月考,2025-08-20,74.2,C,286.0,1,政治月考表现C级,困难,完整
17856,406,9,4,政治单元测试,2025-05-14,97.5,A,200.0,3,政治单元测试表现A级,中等,完整
17857,406,10,1,体育期中考试,2024-12-16,95.6,A,483.0,10,体育期中考试表现A级,中等,完整
17858,406,10,2,体育期末考试,2025-08-28,51.0,E,486.0,4,体育期末考试表现E级,困难,完整
17859,406,10,3,体育月考,2025-02-25,52.4,E,465.0,2,体育月考表现E级,困难,全部完成
17860,406,10,4,体育单元测试,2025-03-02,91.4,A,342.0,6,,困难,全部完成
17861,406,13,1,信息技术期中考试,2025-09-24,60.2,D,257.0,1,信息技术期中考试表现D级,中等,完整
17862,406,13,2,信息技术期末考试,2024-09-22,90.6,A,76.0,10,信息技术期末考试表现A级,简单,全部完成
17863,406,13,3,信息技术月考,2024-01-14,74.0,C,225.0,3,信息技术月考表现C级,中等,全部完成
17864,406,13,4,信息技术单元测试,2024-01-03,82.3,B,389.0,2,信息技术单元测试表现B级,中等,全部完成
17865,407,1,1,语文期中考试,2024-12-18,57.1,E,284.0,5,语文期中考试表现E级,中等,全部完成
17866,407,1,2,语文期末考试,2025-09-11,65.3,D,252.0,2,,中等,完整
17867,407,1,3,语文月考,2025-08-21,66.2,D,289.0,6,语文月考表现D级,困难,部分未完成
17868,407,1,4,语文单元测试,2025-03-15,53.6,E,,7,语文单元测试表现E级,中等,部分未完成
17869,407,2,1,数学期中考试,2024-01-17,89.8,B,59.0,6,数学期中考试表现B级,困难,全部完成
17870,407,2,2,数学期末考试,2025-01-19,83.6,B,390.0,9,数学期末考试表现B级,简单,完整
17871,407,2,3,数学月考,2024-02-12,54.8,E,20.0,7,数学月考表现E级,中等,完整
17872,407,2,4,数学单元测试,2025-04-18,87.5,B,454.0,9,数学单元测试表现B级,中等,完整
17873,407,3,1,英语期中考试,2024-03-15,52.6,E,475.0,4,英语期中考试表现E级,困难,完整
17874,407,3,2,英语期末考试,2025-07-24,84.1,B,106.0,9,英语期末考试表现B级,简单,完整
17875,407,3,3,英语月考,2024-03-13,94.4,A,323.0,9,英语月考表现A级,简单,部分未完成
17876,407,3,4,英语单元测试,2024-08-10,84.0,B,398.0,4,英语单元测试表现B级,中等,部分未完成
17877,407,4,1,物理期中考试,2025-03-24,97.1,A,70.0,3,物理期中考试表现A级,简单,完整
17878,407,4,2,物理期末考试,2025-09-02,83.4,B,452.0,10,物理期末考试表现B级,中等,完整
17879,407,4,3,物理月考,2024-07-14,80.3,B,203.0,9,物理月考表现B级,困难,全部完成
17880,407,4,4,物理单元测试,2025-11-23,54.0,E,414.0,7,物理单元测试表现E级,困难,部分未完成
17881,407,5,1,化学期中考试,2024-09-03,83.8,B,352.0,9,化学期中考试表现B级,简单,完整
17882,407,5,2,化学期末考试,2024-02-27,50.2,E,333.0,7,化学期末考试表现E级,中等,部分未完成
